Parent ZAI,Reaction ID,Daughter ZAI,Cross-section
531310,102,531320,4.24E-03
531310,103,521310,5.15E-07
531310,103,521310,2.29E-07
531330,16,531320,3.83E-04
531330,16,531320,2.70E-04
531330,17,531310,6.81E-05
531330,102,531340,3.17E-01
531330,102,531340,6.15E-03
531330,103,521330,2.96E-07
531330,103,521330,2.31E-07
531350,16,531340,8.02E-04
531350,16,531340,2.68E-04
531350,17,531330,4.11E-05
531350,17,531330,1.20E-05
531350,102,531360,1.16E-03
531350,102,531360,2.77E-04
531350,103,521350,4.15E-07
541220,16,541210,2.30E-04
541220,17,541200,0.00E+00
541220,102,541230,7.58E-01
541220,103,531220,1.61E-03
541240,16,541230,4.92E-04
541240,17,541220,1.78E-08
541240,102,541250,4.91E-01
541240,102,541250,7.38E-02
541240,103,531240,2.45E-04
541250,16,541240,1.02E-03
541250,17,541230,3.06E-07
541250,102,541260,5.29E-01
541250,103,531250,2.98E-04
541260,16,541250,3.24E-04
541260,16,541250,1.20E-04
541260,17,541240,5.67E-07
541260,102,541270,2.97E-01
541260,102,541270,4.36E-02
541260,103,531260,1.86E-05
541270,16,541260,6.90E-04
541270,17,541250,7.91E-07
541270,17,541250,1.66E-06
541270,102,541280,4.78E-01
541270,103,531270,2.56E-05
541280,16,541270,4.75E-04
541280,16,541270,1.03E-04
541280,17,541260,2.46E-06
541280,102,541290,2.64E-01
541280,102,541290,1.33E-02
541280,103,531280,2.05E-05
541290,16,541280,8.77E-04
541290,17,541270,3.48E-06
541290,17,541270,6.47E-06
541290,102,541300,6.67E-01
541290,103,531290,4.66E-06
541291,16,541280,1.40E-03
541291,17,541270,3.44E-06
541291,17,541270,6.10E-06
541291,102,541300,8.78E-01
541291,103,531290,6.19E-06
541300,16,541290,1.21E-04
541300,16,541290,1.79E-04
541300,17,541280,6.00E-06
541300,102,541310,1.24E-01
541300,102,541310,1.66E-02
541300,103,531300,1.21E-06
541300,103,531300,9.00E-07
541310,16,541300,4.34E-03
541310,17,541290,5.34E-06
541310,17,541290,1.64E-05
541310,102,541320,3.54E-01
541310,103,531310,1.86E-06
541311,16,541300,1.35E-03
541311,17,541290,4.49E-06
541311,17,541290,1.64E-05
541311,102,541320,2.75E-01
541311,103,531310,1.71E-06
541320,16,541310,4.83E-04
541320,16,541310,3.66E-04
541320,17,541300,2.18E-05
541320,102,541330,1.23E-01
541320,102,541330,7.95E-03
541320,103,531320,1.19E-06
541320,103,531320,2.18E-07
541330,16,541320,1.53E-03
541330,17,541310,1.20E-05
541330,17,541310,3.20E-05
541330,102,541340,2.70E-01
541330,102,541340,5.23E-04
541330,103,531330,8.20E-07
541330,103,531330,3.95E-08
541331,16,541320,1.93E-03
541331,17,541310,5.76E-06
541331,17,541310,2.77E-05
541331,102,541340,1.08E-01
541331,102,541340,7.60E-02
541331,103,531330,6.49E-07
541331,103,531330,3.65E-08
541340,16,541330,1.31E-03
541340,16,541330,2.95E-04
541340,17,541320,2.39E-05
541340,102,541350,3.03E-02
541340,102,541350,3.38E-04
541340,103,531340,7.73E-07
541340,103,531340,1.43E-07
541350,16,541340,2.01E-03
541350,16,541340,2.32E-04
541350,17,541330,1.64E-05
541350,17,541330,2.83E-05
541350,102,541360,1.66E-01
541350,103,531350,4.94E-07
541360,16,541350,1.11E-03
541360,16,541350,2.27E-04
541360,17,541340,3.32E-05
541360,17,541340,5.68E-06
541360,102,541370,5.46E-03
541360,103,531360,5.20E-07
541360,103,531360,4.58E-07
551270,16,551260,2.72E-04
551270,17,551250,5.59E-08
551270,102,551280,1.21E+00
551270,103,541270,1.36E-03
551270,103,541270,3.85E-04
551290,16,551280,4.35E-04
551290,17,551270,1.74E-06
551290,102,551300,6.89E-01
551290,103,541290,1.95E-04
551290,103,541290,1.54E-05
551310,16,551300,4.16E-04
551310,17,551290,7.60E-06
551310,102,551320,5.86E-01
551310,103,541310,9.44E-06
551310,103,541310,2.67E-06
551320,16,551310,1.77E-03
551320,17,551300,1.10E-05
551320,102,551330,8.69E-01
551320,103,541320,6.52E-05
551330,16,551320,8.41E-04
551330,17,551310,1.46E-05
551330,102,551340,4.89E-01
551330,102,551340,4.81E-02
551330,103,541330,3.41E-06
551330,103,541330,1.51E-06
551340,16,551330,1.80E-03
551340,17,551320,1.57E-05
551340,102,551350,8.63E-01
551340,102,551350,3.24E-04
551340,103,541340,4.46E-06
551340,103,541340,4.68E-07
551350,16,551340,3.70E-04
551350,16,551340,1.78E-04
551350,17,551330,2.60E-05
551350,102,551360,4.37E-01
551350,102,551360,5.45E-03
551350,103,541350,6.35E-07
551350,103,541350,4.81E-07
551360,16,551350,1.75E-03
551360,16,551350,1.07E-04
551360,17,551340,1.98E-05
551360,17,551340,1.17E-05
551360,102,551370,1.92E-01
551360,103,541360,1.14E-06
551370,16,551360,5.37E-04
551370,16,551360,2.55E-04
551370,17,551350,2.54E-05
551370,17,551350,1.22E-06
551370,102,551380,3.13E-02
551370,102,551380,2.16E-03
551370,103,541370,7.36E-07
561280,16,561270,8.56E-05
561280,17,561260,9.60E-09
561280,102,561290,1.00E-01
561280,102,561290,1.29E-01
561280,103,551280,3.74E-04
561290,16,561280,6.89E-04
561290,17,561270,9.71E-08
561290,102,561300,5.31E-01
561290,103,551290,2.62E-03
561300,16,561290,1.01E-04
561300,16,561290,1.28E-04
561300,17,561280,1.99E-07
561300,102,561310,6.40E-01
561300,102,561310,2.17E-01
561300,103,551300,3.13E-05
561310,16,561300,1.12E-03
561310,17,561290,2.20E-07
561310,17,561290,9.12E-07
561310,102,561320,5.39E-01
561310,103,551310,9.96E-05
561320,16,561310,1.04E-04
561320,16,561310,2.30E-04
561320,17,561300,9.38E-07
561320,102,561330,4.77E-01
561320,102,561330,5.70E-03
561320,103,551320,7.07E-06
561330,16,561320,1.11E-03
561330,17,561310,1.12E-06
561330,17,561310,3.31E-06
561330,102,561340,3.25E-01
561330,103,551330,2.11E-05
561331,16,561320,6.59E-04
561331,17,561310,1.26E-06
561331,17,561310,5.21E-06
561331,102,561340,3.54E-01
561331,103,551330,1.30E-05
561340,16,561330,2.01E-04
561340,16,561330,2.46E-04
561340,17,561320,4.19E-06
561340,102,561350,1.73E-01
561340,102,561350,1.27E-02
561340,103,551340,2.20E-06
561340,103,551340,3.35E-07
561350,16,561340,7.70E-04
561350,17,561330,4.57E-06
561350,17,561330,2.94E-06
561350,102,561360,6.20E-01
561350,102,561360,2.40E-03
561350,103,551350,2.70E-06
561350,103,551350,1.83E-07
561351,16,561340,7.29E-04
561351,17,561330,5.69E-06
561351,17,561330,3.97E-06
561351,102,561360,4.36E-01
561351,102,561360,2.00E-02
561351,103,551350,2.96E-06
561351,103,551350,6.85E-08
561360,16,561350,1.80E-04
561360,16,561350,2.71E-04
561360,17,561340,5.81E-06
561360,102,561370,5.64E-02
561360,102,561370,9.45E-03
561360,103,551360,1.42E-06
561360,103,551360,2.46E-07
561370,16,561360,7.37E-04
561370,16,561360,3.08E-04
561370,17,561350,6.38E-06
561370,17,561350,1.11E-05
561370,102,561380,1.06E-01
561370,103,551370,3.63E-06
561380,16,561370,5.98E-04
561380,16,561370,2.26E-04
561380,17,561360,7.05E-06
561380,17,561360,1.15E-06
561380,102,561390,3.09E-03
561380,103,551380,8.65E-07
561380,103,551380,6.20E-07
561390,16,561380,4.23E-03
561390,17,561370,2.73E-05
561390,17,561370,5.58E-05
561390,102,561400,4.77E-02
561390,103,551390,8.59E-07
561400,16,561390,1.72E-03
561400,17,561380,1.71E-04
561400,102,561410,3.11E-02
561400,103,551400,8.88E-07
571350,16,571340,3.79E-04
571350,17,571330,1.48E-06
571350,102,571360,1.20E+00
571350,102,571360,2.50E-02
571350,103,561350,2.09E-05
571350,103,561350,1.48E-05
571370,16,571360,2.96E-04
571370,16,571360,1.88E-04
571370,17,571350,5.45E-06
571370,102,571380,4.87E-01
571370,103,561370,4.54E-06
571370,103,561370,2.42E-06
571380,16,571370,9.01E-04
571380,17,571360,4.49E-06
571380,17,571360,3.88E-06
571380,102,571390,4.53E-01
571380,103,561380,1.20E-05
571390,16,571380,5.65E-04
571390,17,571370,9.25E-06
571390,102,571400,5.88E-02
571390,103,561390,1.30E-06
571400,16,571390,7.52E-03
571400,17,571380,6.05E-05
571400,102,571410,5.77E-01
571400,103,561400,1.91E-06
571410,16,571400,1.83E-03
571410,17,571390,1.35E-04
571410,102,571420,6.42E-01
571410,103,561410,6.88E-07
581340,16,581330,1.03E-04
581340,16,581330,1.67E-04
581340,102,581350,1.88E-01
581340,102,581350,5.29E-02
581340,103,571340,3.28E-04
581350,16,581340,5.91E-04
581350,17,581330,4.42E-08
581350,17,581330,1.46E-07
581350,102,581360,1.33E+00
581350,103,571350,1.25E-03
581360,16,581350,2.61E-04
581360,16,581350,8.24E-05
581360,17,581340,1.63E-07
581360,102,581370,3.63E-01
581360,102,581370,6.78E-02
581360,103,571360,4.54E-05
581360,103,571360,8.61E-06
581370,16,581360,8.07E-04
581370,17,581350,1.58E-06
581370,17,581350,4.53E-07
581370,102,581380,1.51E+00
581370,103,571370,3.60E-05
581371,16,581360,9.38E-04
581371,17,581350,1.21E-06
581371,17,581350,4.61E-07
581371,102,581380,4.02E-01
581371,103,571370,4.13E-05
581380,16,581370,1.75E-04
581380,16,581370,1.51E-04
581380,17,581360,1.55E-06
581380,102,581390,1.80E-01
581380,102,581390,2.78E-03
581380,103,571380,8.13E-06
581390,16,581380,1.04E-03
581390,17,581370,1.48E-06
581390,17,581370,2.23E-06
581390,102,581400,2.16E-01
581390,103,571390,5.79E-06
581400,16,581390,3.77E-04
581400,16,581390,2.80E-04
581400,17,581380,2.35E-06
581400,102,581410,1.70E-02
581400,103,571400,3.59E-06
581410,16,581400,3.98E-03
581410,17,581390,1.88E-05
581410,17,581390,2.49E-05
581410,102,581420,5.33E-01
581410,103,571410,1.86E-06
581420,16,581410,2.04E-03
581420,17,581400,8.47E-05
581420,102,581430,6.70E-02
581420,103,571420,2.29E-06
581430,16,581420,3.07E-03
581430,17,581410,9.35E-05
581430,102,581440,1.10E-01
581430,103,571430,9.83E-07
581440,16,581430,3.05E-03
581440,17,581420,1.26E-04
581440,102,581450,4.64E-02
581440,103,571440,1.14E-06
591410,16,591400,6.10E-04
591410,17,591390,1.35E-06
591410,102,591420,2.45E-01
591410,102,591420,7.79E-02
591410,103,581410,3.95E-06
591420,16,591410,4.53E-03
591420,17,591400,2.50E-05
591420,102,591430,7.74E-01
591420,103,581420,1.03E-05
591430,16,591420,1.59E-04
591430,16,591420,1.15E-03
591430,17,591410,1.04E-04
591430,102,591440,7.03E-01
591430,102,591440,3.43E-01
591430,103,581430,2.61E-06
601400,16,601390,1.21E-04
601400,16,601390,1.59E-04
601400,17,601380,2.71E-08
601400,102,601410,1.27E-01
601400,102,601410,2.75E-02
601400,103,591400,7.16E-05
601410,16,601400,7.55E-04
601410,17,601390,1.05E-07
601410,17,601390,1.30E-07
601410,102,601420,3.55E-01
601410,103,591410,1.31E-04
601420,16,601410,2.23E-04
601420,16,601410,1.17E-04
601420,17,601400,5.47E-07
601420,102,601430,3.67E-02
601420,103,591420,3.30E-06
601420,103,591420,2.17E-06
601430,16,601420,5.02E-03
601430,17,601410,5.81E-06
601430,17,601410,4.30E-06
601430,102,601440,5.47E-01
601430,103,591430,4.45E-06
601440,16,601430,1.40E-03
601440,17,601420,5.99E-05
601440,102,601450,9.60E-02
601440,103,591440,3.56E-06
601440,103,591440,5.98E-07
601450,16,601440,5.33E-03
601450,17,601430,9.74E-05
601450,102,601460,6.17E-01
601450,103,591450,2.62E-06
601460,16,601450,2.30E-03
601460,17,601440,9.41E-05
601460,102,601470,1.23E-01
601460,103,591460,1.42E-06
601470,16,601460,4.68E-03
601470,17,601450,1.61E-04
601470,102,601480,1.62E+00
601470,103,591470,8.69E-07
601480,16,601470,1.81E-03
601480,17,601460,8.44E-05
601480,102,601490,1.96E-01
601480,103,591480,2.13E-07
601480,103,591480,9.51E-07
601490,16,601480,6.88E-03
601490,17,601470,1.62E-04
601490,102,601500,5.67E-01
601490,103,591490,9.38E-07
601500,16,601490,1.89E-03
601500,17,601480,7.76E-05
601500,102,601510,2.63E-01
601500,103,591500,1.40E-06
611430,16,611420,4.16E-04
611430,17,611410,3.46E-08
611430,102,611440,4.67E-01
611430,103,601430,3.99E-05
611440,16,611430,1.27E-03
611440,17,611420,5.10E-06
611440,102,611450,1.21E+00
611440,103,601440,4.10E-05
611450,16,611440,1.12E-03
611450,17,611430,4.69E-05
611450,102,611460,1.02E+00
611450,103,601450,6.89E-06
611460,16,611450,3.41E-03
611460,17,611440,1.18E-04
611460,102,611470,1.61E+00
611460,103,601460,1.47E-05
611470,16,611460,2.02E-03
611470,17,611450,7.81E-05
611470,102,611480,1.24E+00
611470,102,611480,2.76E-01
611470,103,601470,3.14E-06
611480,16,611470,2.97E-03
611480,17,611460,1.33E-04
611480,102,611490,1.81E+00
611480,103,601480,5.93E-06
611481,16,611470,2.80E-03
611481,17,611460,1.70E-04
611481,102,611490,5.00E+00
611481,103,601480,1.92E-06
611490,16,611480,8.63E-04
611490,16,611480,4.48E-04
611490,17,611470,9.30E-05
611490,102,611500,3.02E+00
611490,103,601490,1.61E-06
611500,16,611490,7.27E-03
611500,17,611480,9.46E-05
611500,17,611480,3.57E-05
611500,102,611510,2.68E+00
611500,103,601500,2.88E-06
611510,16,611500,7.85E-04
611510,17,611490,1.82E-04
611510,102,611520,2.27E+00
611510,102,611520,5.30E-01
611510,102,611520,3.87E-03
611510,103,601510,7.20E-07
621440,16,621430,2.06E-04
621440,16,621430,2.50E-04
621440,17,621420,1.65E-09
621440,102,621450,1.76E-01
621440,103,611440,2.56E-05
621450,16,621440,1.27E-03
621450,17,621430,5.53E-07
621450,17,621430,2.64E-07
621450,102,621460,5.40E-01
621450,103,611450,2.24E-05
621460,16,621450,7.36E-04
621460,17,621440,1.62E-05
621460,102,621470,1.77E-01
621460,103,611460,8.69E-06
621470,16,621460,4.39E-03
621470,17,621450,4.92E-05
621470,102,621480,2.36E+00
621470,103,611470,5.71E-06
621480,16,621470,1.24E-03
621480,17,621460,4.64E-05
621480,102,621490,5.11E-01
621480,103,611480,1.89E-06
621480,103,611480,2.00E-06
621490,16,621480,8.05E-03
621490,17,621470,9.76E-05
621490,102,621500,2.36E+00
621490,103,611490,3.35E-06
621500,16,621490,6.51E-04
621500,17,621480,7.23E-05
621500,102,621510,4.69E-01
621500,103,611500,4.23E-06
621510,16,621500,3.82E-03
621510,17,621490,9.74E-05
621510,102,621520,4.46E+00
621510,103,611510,1.93E-06
621520,16,621510,1.72E-03
621520,17,621500,1.25E-04
621520,102,621530,1.00E+00
621520,103,611520,6.64E-07
621520,103,611520,6.80E-07
621520,103,611520,7.18E-08
621530,16,621520,2.44E-03
621530,17,621510,1.13E-04
621530,102,621540,2.35E+00
621530,103,611530,8.97E-07
621540,16,621530,1.21E-03
621540,17,621520,9.64E-05
621540,102,621550,2.89E-01
621540,103,611540,1.52E-06
621540,103,611540,1.44E-07
621560,16,621550,2.19E-03
621560,17,621540,1.86E-04
621560,102,621570,2.79E-01
621560,103,611560,5.99E-07
631450,16,631440,2.88E-04
631450,17,631430,0.00E+00
631450,102,631460,5.65E-01
631450,103,621450,2.78E-03
631460,16,631450,1.61E-03
631460,17,631440,2.67E-07
631460,102,631470,1.33E+00
631460,103,621460,4.20E-03
631470,16,631460,9.42E-04
631470,17,631450,3.10E-05
631470,102,631480,1.17E+00
631470,103,621470,1.19E-04
631480,16,631470,1.97E-03
631480,17,631460,6.28E-05
631480,102,631490,1.99E+00
631480,103,621480,1.95E-04
631490,16,631480,5.23E-04
631490,17,631470,5.00E-05
631490,102,631500,1.39E+00
631490,102,631500,1.07E+00
631490,103,621490,1.18E-05
631500,16,631490,2.74E-03
631500,17,631480,3.80E-05
631500,102,631510,2.72E+00
631500,103,621500,2.47E-05
631501,16,631490,2.13E-03
631501,17,631480,3.38E-05
631501,102,631510,2.85E+00
631501,103,621500,5.00E-05
631510,16,631500,4.77E-04
631510,16,631500,2.74E-04
631510,17,631490,7.75E-05
631510,102,631520,2.37E+00
631510,102,631520,1.31E+00
631510,102,631520,4.56E-03
631510,103,621510,3.01E-06
631520,16,631510,3.30E-03
631520,17,631500,5.58E-05
631520,17,631500,3.49E-05
631520,102,631530,8.95E+00
631520,103,621520,1.29E-05
631521,16,631510,1.79E-03
631521,17,631500,5.80E-05
631521,17,631500,2.29E-05
631521,102,631530,7.60E+00
631521,103,621520,5.29E-06
631530,16,631520,1.38E-03
631530,16,631520,1.59E-04
631530,16,631520,5.09E-05
631530,17,631510,5.45E-05
631530,102,631540,3.84E+00
631530,102,631540,7.29E-02
631530,103,621530,2.77E-06
631540,16,631530,1.92E-03
631540,17,631520,2.40E-05
631540,17,631520,5.38E-07
631540,17,631520,1.24E-05
631540,102,631550,3.52E+00
631540,103,621540,4.52E-06
631550,16,631540,1.39E-03
631550,16,631540,2.06E-04
631550,17,631530,9.51E-05
631550,102,631560,2.31E+00
631550,103,621550,1.16E-06
631560,16,631550,2.07E-03
631560,17,631540,8.69E-05
631560,17,631540,2.21E-05
631560,102,631570,3.18E+00
631560,103,621560,1.38E-06
631570,16,631560,2.10E-03
631570,17,631550,1.32E-04
631570,102,631580,2.88E+00
631570,103,621570,8.69E-07
641460,16,641450,1.22E-04
641460,16,641450,1.12E-04
641460,17,641440,0.00E+00
641460,102,641470,1.87E-01
641460,103,631460,7.27E-04
641470,16,641460,5.12E-04
641470,17,641450,2.07E-08
641470,17,641450,2.94E-10
641470,102,641480,8.60E-01
641470,103,631470,9.84E-04
641480,16,641470,4.89E-04
641480,17,641460,4.16E-06
641480,102,641490,4.59E-01
641480,103,631480,3.39E-05
641490,16,641480,1.04E-03
641490,17,641470,1.69E-05
641490,102,641500,6.87E-01
641490,103,631490,3.00E-05
641500,16,641490,6.07E-04
641500,17,641480,1.89E-05
641500,102,641510,6.75E-01
641500,103,631500,6.19E-06
641500,103,631500,2.51E-06
641510,16,641500,9.95E-04
641510,17,641490,3.34E-05
641510,102,641520,1.41E+00
641510,103,631510,7.82E-06
641520,16,641510,4.50E-04
641520,17,641500,2.15E-05
641520,102,641530,1.94E+00
641520,103,631520,4.19E-06
641520,103,631520,6.53E-07
641520,103,631520,4.51E-07
641530,16,641520,2.62E-03
641530,17,641510,8.39E-05
641530,102,641540,2.87E+00
641530,103,631530,7.82E-06
641540,16,641530,5.23E-04
641540,17,641520,6.23E-05
641540,102,641550,1.77E+00
641540,103,631540,2.01E-06
641540,103,631540,3.78E-07
641550,16,641540,1.41E-03
641550,17,641530,3.77E-05
641550,102,641560,2.68E+00
641550,103,631550,3.10E-06
641560,16,641550,6.59E-04
641560,17,641540,8.59E-05
641560,102,641570,8.91E-01
641560,103,631560,1.58E-06
641570,16,641560,2.05E-03
641570,17,641550,5.64E-05
641570,102,641580,3.33E+00
641570,103,631570,1.53E-06
641580,16,641570,1.12E-03
641580,17,641560,7.34E-05
641580,102,641590,4.78E-01
641580,103,631580,2.53E-06
641590,16,641580,4.03E-03
641590,17,641570,1.17E-04
641590,102,641600,6.60E-01
641590,103,631590,1.11E-06
641600,16,641590,1.75E-03
641600,17,641580,1.19E-04
641600,102,641610,2.73E-01
641600,103,631600,1.21E-06
651510,16,651500,1.35E-04
651510,16,651500,1.12E-04
651510,17,651490,7.78E-06
651510,17,651490,5.67E-06
651510,102,651520,2.26E+00
651510,102,651520,3.90E-02
651510,103,641510,7.40E-04
651520,16,651510,5.17E-04
651520,16,651510,6.59E-04
651520,17,651500,5.39E-06
651520,17,651500,3.19E-06
651520,102,651530,2.79E+00
651520,103,641520,1.62E-02
651530,16,651520,3.11E-04
651530,16,651520,1.67E-04
651530,17,651510,8.70E-06
651530,17,651510,1.81E-05
651530,102,651540,1.57E+00
651530,102,651540,2.33E+00
651530,102,651540,6.12E-02
651530,103,641530,3.71E-05
651540,16,651530,2.16E-03
651540,17,651520,2.72E-05
651540,17,651520,7.85E-06
651540,102,651550,7.79E+00
651540,103,641540,1.91E-03
651541,16,651530,1.91E-03
651541,17,651520,2.37E-05
651541,17,651520,1.59E-05
651541,102,651550,1.91E+01
651541,103,641540,3.50E-04
651542,16,651530,2.16E-03
651542,17,651520,4.39E-05
651542,17,651520,5.66E-06
651542,102,651550,1.65E+01
651542,103,641540,2.43E-03
651550,16,651540,1.31E-04
651550,16,651540,2.40E-04
651550,16,651540,4.25E-05
651550,17,651530,1.78E-05
651550,102,651560,1.67E+00
651550,102,651560,1.03E-01
651550,102,651560,1.88E+00
651550,103,641550,1.00E-05
651560,16,651550,2.10E-03
651560,17,651540,8.21E-06
651560,17,651540,1.17E-05
651560,17,651540,3.86E-06
651560,102,651570,3.96E+00
651560,103,641560,4.17E-05
651561,16,651550,1.36E-03
651561,17,651540,3.86E-06
651561,17,651540,1.58E-05
651561,17,651540,2.65E-06
651561,102,651570,1.14E+01
651561,103,641560,2.82E-05
651562,16,651550,2.04E-03
